precision,word,speaker_id,distance,type,spk1,spk2
float64,tulle,UR,0.3251108658236499,intra,,
float64,tulle,UR,0.23783726078261835,intra,,
float64,tulle,UR,0.2818140480178726,intra,,
float64,tulle,UR,0.16312014704151923,intra,,
float64,tulle,UR,0.1758091890526352,intra,,
float64,tulle,UR,0.16231413918122561,intra,,
float64,tulle,UR,0.18081126818862125,intra,,
float64,tulle,UR,0.2723349235092344,intra,,
float64,tulle,UR,0.16211818278218937,intra,,
float64,tulle,UR,0.18363816651415454,intra,,
float64,tulle,UR,0.39295643949483816,intra,,
float64,tulle,UR,0.13563617647204484,intra,,
float64,tulle,UR,0.25852869061972905,intra,,
float64,tulle,UR,0.3176704446494374,intra,,
float64,cache cache,UV,0.07582297959383899,intra,,
float64,cache cache,UV,0.12669158398081137,intra,,
float64,cache cache,UV,0.13130670017747303,intra,,
float64,cache cache,UV,0.16440870265337681,intra,,
float64,cache cache,UV,0.07565585746441184,intra,,
float64,cache cache,UV,0.2013747665044322,intra,,
float64,cache cache,UV,0.10862463157121349,intra,,
float64,cache cache,UV,0.08598244430405422,intra,,
float64,cache cache,UV,0.06093691569062032,intra,,
float64,cache cache,UV,0.2872911007715948,intra,,
float64,cache cache,UV,0.3040047428065884,intra,,
float64,cache cache,UV,0.20314365270065238,intra,,
float64,cache cache,UV,0.0941830975329867,intra,,
float64,cache cache,UV,0.09894376251380621,intra,,
float64,cache cache,UV,0.08144915689528387,intra,,
float64,divan,UV,0.13113668222444563,intra,,
float64,divan,UV,0.08507015507514626,intra,,
float64,divan,UV,0.16103114264587604,intra,,
float64,divan,UV,0.15027254137656387,intra,,
float64,divan,UV,0.1309751509892776,intra,,
float64,divan,UV,0.16647894347154268,intra,,
float64,divan,UV,0.12157987458732056,intra,,
float64,divan,UV,0.048182418701183005,intra,,
float64,divan,UV,0.09226817648935304,intra,,
float64,divan,UV,0.19018829908475576,intra,,
float64,divan,UV,0.16246953075952308,intra,,
float64,divan,UV,0.15704631979531436,intra,,
float64,divan,UV,0.12116342874431318,intra,,
float64,divan,UV,0.08086897703203721,intra,,
float64,divan,UV,0.08381755649331102,intra,,
float64,garage,UV,0.22429185267622898,intra,,
float64,garage,UV,0.07547290518510796,intra,,
float64,garage,UV,0.14062138991625206,intra,,
float64,garage,UV,0.2894659588973234,intra,,
float64,garage,UV,0.055206160976077334,intra,,
float64,garage,UV,0.19830856375442918,intra,,
float64,garage,UV,0.12808748058163988,intra,,
float64,garage,UV,0.1335492400460554,intra,,
float64,garage,UV,0.21286868915343293,intra,,
float64,garage,UV,0.12462255227316255,intra,,
float64,garage,UV,0.21297054733856935,intra,,
float64,garage,UV,0.06946879651524285,intra,,
float64,garage,UV,0.15187037543616666,intra,,
float64,garage,UV,0.09568869208900188,intra,,
float64,garage,UV,0.2544232103241416,intra,,
float64,hier,UV,0.3621528322544969,intra,,
float64,hier,UV,0.41745373748882253,intra,,
float64,hier,UV,0.2126490854637928,intra,,
float64,hier,UV,0.2209534825363968,intra,,
float64,hier,UV,0.212410671881487,intra,,
float64,hier,UV,0.10103556727656127,intra,,
float64,hier,UV,0.47849870044501785,intra,,
float64,hier,UV,0.4051135544712092,intra,,
float64,hier,UV,0.4265118206174585,intra,,
float64,hier,UV,0.5046418771216271,intra,,
float64,hier,UV,0.4581189160323934,intra,,
float64,hier,UV,0.4309761113944399,intra,,
float64,hier,UV,0.21004459874043457,intra,,
float64,hier,UV,0.2576485204932236,intra,,
float64,hier,UV,0.30969998515848374,intra,,
float64,j'en chie,UV,0.22584075022309547,intra,,
float64,j'en chie,UV,0.155840818624013,intra,,
float64,j'en chie,UV,0.14967202410566371,intra,,
float64,j'en chie,UV,0.15650277887915975,intra,,
float64,j'en chie,UV,0.1807872282287214,intra,,
float64,j'en chie,UV,0.11180264230752168,intra,,
float64,j'en chie,UV,0.1817799518576756,intra,,
float64,j'en chie,UV,0.1314716671762699,intra,,
float64,j'en chie,UV,0.2031709373955436,intra,,
float64,j'en chie,UV,0.08034799186562447,intra,,
float64,j'en chie,UV,0.10965744374351227,intra,,
float64,j'en chie,UV,0.13942500999233332,intra,,
float64,j'en chie,UV,0.16454072784592422,intra,,
float64,j'en chie,UV,0.1253198079600506,intra,,
float64,j'en chie,UV,0.23181012501239362,intra,,
float64,juxtaposer,UV,0.24526874964614453,intra,,
float64,juxtaposer,UV,0.2599483734324538,intra,,
float64,juxtaposer,UV,0.21939480994129823,intra,,
float64,juxtaposer,UV,0.24744414232338552,intra,,
float64,juxtaposer,UV,0.1636957986188161,intra,,
float64,juxtaposer,UV,0.15364056536877302,intra,,
float64,juxtaposer,UV,0.11585644108378335,intra,,
float64,juxtaposer,UV,0.13881966754340047,intra,,
float64,juxtaposer,UV,0.15660146193000646,intra,,
float64,juxtaposer,UV,0.08127252221202752,intra,,
float64,juxtaposer,UV,0.055587341689693925,intra,,
float64,juxtaposer,UV,0.15832776906524315,intra,,
float64,juxtaposer,UV,0.07409370618936972,intra,,
float64,juxtaposer,UV,0.12788124717130656,intra,,
float64,juxtaposer,UV,0.17465104062822645,intra,,
float64,louche,UV,0.3096096656747599,intra,,
float64,louche,UV,0.22104479661976983,intra,,
float64,louche,UV,0.3780838240715041,intra,,
float64,louche,UV,0.5049617709357419,intra,,
float64,louche,UV,0.27539936543751875,intra,,
float64,louche,UV,0.30696353623755424,intra,,
float64,louche,UV,0.32303761664667885,intra,,
float64,louche,UV,0.40659422175604254,intra,,
float64,louche,UV,0.37995018549308657,intra,,
float64,louche,UV,0.29245360737090564,intra,,
float64,louche,UV,0.3880571638677326,intra,,
float64,louche,UV,0.33195752880133733,intra,,
float64,louche,UV,0.11515805084995667,intra,,
float64,louche,UV,0.42205408269111133,intra,,
float64,louche,UV,0.5104901003412701,intra,,
float64,pas ceux,UV,0.148706029979207,intra,,
float64,pas ceux,UV,0.2261901270133564,intra,,
float64,pas ceux,UV,0.2459552105751639,intra,,
float64,pas ceux,UV,0.22519569699411346,intra,,
float64,pas ceux,UV,0.22702338700515434,intra,,
float64,pas ceux,UV,0.18061806710679518,intra,,
float64,pas ceux,UV,0.22900728940488402,intra,,
float64,pas ceux,UV,0.1341919325760118,intra,,
float64,pas ceux,UV,0.2605512941136032,intra,,
float64,pas ceux,UV,0.06702871938570099,intra,,
float64,pas ceux,UV,0.14690611394482056,intra,,
float64,pas ceux,UV,0.13153837435828564,intra,,
float64,pas ceux,UV,0.16370460111908203,intra,,
float64,pas ceux,UV,0.08849342306731878,intra,,
float64,pas ceux,UV,0.22202097963024425,intra,,
float64,pour gabriel,UV,0.10697613793711991,intra,,
float64,pour gabriel,UV,0.10319223538797273,intra,,
float64,pour gabriel,UV,0.11999115464885379,intra,,
float64,pour gabriel,UV,0.13707846890720266,intra,,
float64,pour gabriel,UV,0.09962597564887743,intra,,
float64,pour gabriel,UV,0.09940491652163153,intra,,
float64,pour gabriel,UV,0.13541553013997698,intra,,
float64,pour gabriel,UV,0.15941758856723354,intra,,
float64,pour gabriel,UV,0.1717470488637728,intra,,
float64,pour gabriel,UV,0.18356726248488708,intra,,
float64,pour gabriel,UV,0.10955761912940143,intra,,
float64,pour gabriel,UV,0.12037339240897671,intra,,
float64,pour gabriel,UV,0.21362073821676186,intra,,
float64,pour gabriel,UV,0.2020631419840021,intra,,
float64,pour gabriel,UV,0.11921068327231987,intra,,
float64,sérieux,UV,0.1007261893541378,intra,,
float64,sérieux,UV,0.13892358585942377,intra,,
float64,sérieux,UV,0.21367419009869626,intra,,
float64,sérieux,UV,0.12839595589983877,intra,,
float64,sérieux,UV,0.22543549468871094,intra,,
float64,sérieux,UV,0.12207342667449594,intra,,
float64,sérieux,UV,0.17663052978736682,intra,,
float64,sérieux,UV,0.1024925298439524,intra,,
float64,sérieux,UV,0.15663790089513152,intra,,
float64,sérieux,UV,0.2183263692688885,intra,,
float64,sérieux,UV,0.10425683811424358,intra,,
float64,sérieux,UV,0.15753481092688493,intra,,
float64,sérieux,UV,0.19152320064326978,intra,,
float64,sérieux,UV,0.1998233549846672,intra,,
float64,sérieux,UV,0.15051752158138998,intra,,
float64,tsarine,UV,0.2236510634880613,intra,,
float64,tsarine,UV,0.21666401092350474,intra,,
float64,tsarine,UV,0.21385392438254214,intra,,
float64,tsarine,UV,0.23950285262254967,intra,,
float64,tsarine,UV,0.16113742216021643,intra,,
float64,tsarine,UV,0.13346842023015282,intra,,
float64,tsarine,UV,0.06828878048015186,intra,,
float64,tsarine,UV,0.09920903133313264,intra,,
float64,tsarine,UV,0.117191037029731,intra,,
float64,tsarine,UV,0.12148482870658284,intra,,
float64,tsarine,UV,0.1284948792174183,intra,,
float64,tsarine,UV,0.18816266184573194,intra,,
float64,tsarine,UV,0.07263873296507695,intra,,
float64,tsarine,UV,0.12116015319789497,intra,,
float64,tsarine,UV,0.14192235133588382,intra,,
float64,tulle,UV,0.35274145823561676,intra,,
float64,tulle,UV,0.3474162234117265,intra,,
float64,tulle,UV,0.36004077119583633,intra,,
float64,tulle,UV,0.3629049160336575,intra,,
float64,tulle,UV,0.306408056990754,intra,,
float64,tulle,UV,0.13339577722836504,intra,,
float64,tulle,UV,0.483727363781533,intra,,
float64,tulle,UV,0.4465490814785059,intra,,
float64,tulle,UV,0.3129748184863336,intra,,
float64,tulle,UV,0.3546703482253323,intra,,
float64,tulle,UV,0.33639216381951054,intra,,
float64,tulle,UV,0.2435617305509018,intra,,
float64,tulle,UV,0.3178844684962928,intra,,
float64,tulle,UV,0.21902084320828608,intra,,
float64,tulle,UV,0.26901906171258916,intra,,
float64,cache cache,YC,0.0853210672875363,intra,,
float64,cache cache,YC,0.07399593096166313,intra,,
float64,cache cache,YC,0.22493060934190334,intra,,
float64,cache cache,YC,0.18041268141206934,intra,,
float64,cache cache,YC,0.1337140429456244,intra,,
float64,cache cache,YC,0.06801477170423076,intra,,
float64,cache cache,YC,0.1606642482290479,intra,,
float64,cache cache,YC,0.09839255595472696,intra,,
float64,cache cache,YC,0.09700746468728305,intra,,
float64,cache cache,YC,0.18237195881623047,intra,,
float64,cache cache,YC,0.13995130074374995,intra,,
float64,cache cache,YC,0.08999227346092531,intra,,
float64,cache cache,YC,0.04120660740837234,intra,,
float64,cache cache,YC,0.2596021039079258,intra,,
float64,cache cache,YC,0.18929282882401988,intra,,
float64,divan,YC,0.06234310531781029,intra,,
float64,divan,YC,0.18829638663391823,intra,,
float64,divan,YC,0.19388762702169948,intra,,
float64,divan,YC,0.16819055915069459,intra,,
float64,divan,YC,0.20291396693300434,intra,,
float64,divan,YC,0.2539753612800435,intra,,
float64,divan,YC,0.26940949184918417,intra,,
float64,divan,YC,0.21053081972214804,intra,,
float64,divan,YC,0.2574470862260695,intra,,
float64,divan,YC,0.14326293244307797,intra,,
float64,divan,YC,0.1651408362574629,intra,,
float64,divan,YC,0.10929687660240428,intra,,
float64,divan,YC,0.16447966759463195,intra,,
float64,divan,YC,0.12191165738424325,intra,,
float64,divan,YC,0.13813754616261598,intra,,
float64,garage,YC,0.19320467175578981,intra,,
float64,garage,YC,0.2752454206100644,intra,,
float64,garage,YC,0.2152350883206503,intra,,
float64,garage,YC,0.2339043078965548,intra,,
float64,garage,YC,0.1340213409803298,intra,,
float64,garage,YC,0.10104968422640026,intra,,
float64,garage,YC,0.12667014717154024,intra,,
float64,garage,YC,0.14160404924841608,intra,,
float64,garage,YC,0.2071815887412124,intra,,
float64,garage,YC,0.08747598077868479,intra,,
float64,garage,YC,0.12498166714268011,intra,,
float64,garage,YC,0.24631596613581463,intra,,
float64,garage,YC,0.10024958252202676,intra,,
float64,garage,YC,0.16156353426106973,intra,,
float64,garage,YC,0.19997124391819865,intra,,
float64,hier,YC,0.1660952951819138,intra,,
float64,hier,YC,0.015196484926975451,intra,,
float64,hier,YC,0.3471313355058935,intra,,
float64,hier,YC,0.42593429471488586,intra,,
float64,hier,YC,0.2168443780699093,intra,,
float64,hier,YC,0.1547151313050139,intra,,
float64,hier,YC,0.21403016450623402,intra,,
float64,hier,YC,0.24763339514459526,intra,,
float64,hier,YC,0.09990334066750939,intra,,
float64,hier,YC,0.3067729799874639,intra,,
float64,hier,YC,0.3950229289864372,intra,,
float64,hier,YC,0.20333416311299135,intra,,
float64,hier,YC,0.16650603495308003,intra,,
float64,hier,YC,0.14046043721472423,intra,,
float64,hier,YC,0.18537791894952715,intra,,
float64,j'en chie,YC,0.2814434247634213,intra,,
float64,j'en chie,YC,0.2591319849604733,intra,,
float64,j'en chie,YC,0.375823418630999,intra,,
float64,j'en chie,YC,0.31361282027125514,intra,,
float64,j'en chie,YC,0.2359994021236368,intra,,
float64,j'en chie,YC,0.03379588728186578,intra,,
float64,j'en chie,YC,0.029130004650380736,intra,,
float64,j'en chie,YC,0.029284702727761958,intra,,
float64,j'en chie,YC,0.053603422782132815,intra,,
float64,j'en chie,YC,0.03398549768026515,intra,,
float64,j'en chie,YC,0.026399083395756473,intra,,
float64,j'en chie,YC,0.042179322493199445,intra,,
float64,j'en chie,YC,0.025624643648881396,intra,,
float64,j'en chie,YC,0.060281466677550744,intra,,
float64,j'en chie,YC,0.0589105382573486,intra,,
float64,juxtaposer,YC,0.05455861124225214,intra,,
float64,juxtaposer,YC,0.1412696226681699,intra,,
float64,juxtaposer,YC,0.05841667037624043,intra,,
float64,juxtaposer,YC,0.06995944845811919,intra,,
float64,juxtaposer,YC,0.10245206866824375,intra,,
float64,juxtaposer,YC,0.13282696437151187,intra,,
float64,juxtaposer,YC,0.04990700746644705,intra,,
float64,juxtaposer,YC,0.09015183867162246,intra,,
float64,juxtaposer,YC,0.1302896788138942,intra,,
float64,juxtaposer,YC,0.12886325640497553,intra,,
float64,juxtaposer,YC,0.12525055561324505,intra,,
float64,juxtaposer,YC,0.11797637567445707,intra,,
float64,juxtaposer,YC,0.08609946451536632,intra,,
float64,juxtaposer,YC,0.13273884512940937,intra,,
float64,juxtaposer,YC,0.08896305473435351,intra,,
float64,louche,YC,0.19379865025449405,intra,,
float64,louche,YC,0.1824895415293596,intra,,
float64,louche,YC,0.40524530071279774,intra,,
float64,louche,YC,0.22590631479365963,intra,,
float64,louche,YC,0.21519180947917016,intra,,
float64,louche,YC,0.12392699784515149,intra,,
float64,louche,YC,0.29009334069009596,intra,,
float64,louche,YC,0.16555159604508707,intra,,
float64,louche,YC,0.2379112899398701,intra,,
float64,louche,YC,0.4116696548901623,intra,,
float64,louche,YC,0.1328865295252506,intra,,
float64,louche,YC,0.2607114729966793,intra,,
float64,louche,YC,0.38454953702899286,intra,,
float64,louche,YC,0.4204793772417563,intra,,
float64,louche,YC,0.2287046038429229,intra,,
float64,pas ceux,YC,0.3240309544278056,intra,,
float64,pas ceux,YC,0.279506846824632,intra,,
float64,pas ceux,YC,0.015089343711198633,intra,,
float64,pas ceux,YC,0.01484422543409114,intra,,
float64,pas ceux,YC,0.02118692643950104,intra,,
float64,pas ceux,YC,0.10061141534619622,intra,,
float64,pas ceux,YC,0.3842075134075602,intra,,
float64,pas ceux,YC,0.35642233539092605,intra,,
float64,pas ceux,YC,0.39354913048049356,intra,,
float64,pas ceux,YC,0.3299697567471236,intra,,
float64,pas ceux,YC,0.3169443491215558,intra,,
float64,pas ceux,YC,0.3462997439147105,intra,,
float64,pas ceux,YC,0.011867935200878255,intra,,
float64,pas ceux,YC,0.010545517427273832,intra,,
float64,pas ceux,YC,0.009995333810293383,intra,,
float64,pour gabriel,YC,0.08466546405862774,intra,,
float64,pour gabriel,YC,0.09266442948544129,intra,,
float64,pour gabriel,YC,0.09709179923709277,intra,,
float64,pour gabriel,YC,0.08578810772501388,intra,,
float64,pour gabriel,YC,0.10784547475344874,intra,,
float64,pour gabriel,YC,0.1023430053126676,intra,,
float64,pour gabriel,YC,0.12020162459026251,intra,,
float64,pour gabriel,YC,0.04687981274400488,intra,,
float64,pour gabriel,YC,0.10737831648748719,intra,,
float64,pour gabriel,YC,0.13832379600185551,intra,,
float64,pour gabriel,YC,0.0711261568286996,intra,,
float64,pour gabriel,YC,0.08687489179974184,intra,,
float64,pour gabriel,YC,0.13432796680117765,intra,,
float64,pour gabriel,YC,0.13627314929242706,intra,,
float64,pour gabriel,YC,0.08099685963497627,intra,,
float64,sérieux,YC,0.1492387903091159,intra,,
float64,sérieux,YC,0.04377009767365114,intra,,
float64,sérieux,YC,0.07035517837024063,intra,,
float64,sérieux,YC,0.16215364458002213,intra,,
float64,sérieux,YC,0.032709146796944255,intra,,
float64,sérieux,YC,0.12331124723804487,intra,,
float64,sérieux,YC,0.06373664879503682,intra,,
float64,sérieux,YC,0.08444446897095181,intra,,
float64,sérieux,YC,0.11105402835587419,intra,,
float64,sérieux,YC,0.05517218727363615,intra,,
float64,sérieux,YC,0.13666548614758467,intra,,
float64,sérieux,YC,0.02601301471567996,intra,,
float64,sérieux,YC,0.08430084602472487,intra,,
float64,sérieux,YC,0.050110014643575784,intra,,
float64,sérieux,YC,0.11926469702643783,intra,,
float64,tsarine,YC,0.20724455702758537,intra,,
float64,tsarine,YC,0.08285889447094152,intra,,
float64,tsarine,YC,0.11399234868104335,intra,,
float64,tsarine,YC,0.10146535290869152,intra,,
float64,tsarine,YC,0.08307452120081138,intra,,
float64,tsarine,YC,0.13370138740969006,intra,,
float64,tsarine,YC,0.139386529931409,intra,,
float64,tsarine,YC,0.23692445432228715,intra,,
float64,tsarine,YC,0.22660444737502272,intra,,
float64,tsarine,YC,0.09354100896474182,intra,,
float64,tsarine,YC,0.11353828505791119,intra,,
float64,tsarine,YC,0.09221931726113286,intra,,
float64,tsarine,YC,0.12393406583414357,intra,,
float64,tsarine,YC,0.1049524372739592,intra,,
float64,tsarine,YC,0.10205720539175112,intra,,
float64,tulle,YC,0.16002432832725977,intra,,
float64,tulle,YC,0.2585209071215271,intra,,
float64,tulle,YC,0.17270468591221178,intra,,
float64,tulle,YC,0.18524369840156174,intra,,
float64,tulle,YC,0.19644918603453454,intra,,
float64,tulle,YC,0.17322264944343124,intra,,
float64,tulle,YC,0.09412221599898107,intra,,
float64,tulle,YC,0.13183334176819916,intra,,
float64,tulle,YC,0.14333323290598876,intra,,
float64,tulle,YC,0.08346130669283358,intra,,
float64,tulle,YC,0.2495580398058691,intra,,
float64,tulle,YC,0.11719929408917584,intra,,
float64,tulle,YC,0.19604243786021525,intra,,
float64,tulle,YC,0.07666814238225261,intra,,
float64,tulle,YC,0.2513653306430754,intra,,
float64,cache cache,,0.1413398868738479,inter,AB,AB2
float64,cache cache,,0.1984802172568363,inter,AB,AG
float64,cache cache,,0.2117151305060646,inter,AB,AN
float64,cache cache,,0.17543482402224264,inter,AB,AR
float64,cache cache,,0.1817290828481687,inter,AB,CB
float64,cache cache,,0.15121453255068407,inter,AB,DD
float64,cache cache,,0.13698387917853805,inter,AB,KB
float64,cache cache,,0.18334031125188732,inter,AB,KL
float64,cache cache,,0.13708929953806182,inter,AB,KV
float64,cache cache,,0.20682903243145034,inter,AB,MD
float64,cache cache,,0.13814972425579453,inter,AB,MM
float64,cache cache,,0.1872497118730918,inter,AB,RN
float64,cache cache,,0.16348997799744514,inter,AB,SD
float64,cache cache,,0.2113998614223247,inter,AB,SH
float64,cache cache,,0.18131510903403714,inter,AB,SV
float64,cache cache,,0.18575490218508706,inter,AB,UR
float64,cache cache,,0.12444137682338696,inter,AB,UV
float64,cache cache,,0.10395808368344639,inter,AB,YC
float64,cache cache,,0.22900989092467405,inter,AB2,AG
float64,cache cache,,0.2768821566040349,inter,AB2,AN
float64,cache cache,,0.2254335597388668,inter,AB2,AR
float64,cache cache,,0.2234352724383878,inter,AB2,CB
float64,cache cache,,0.2071403870622469,inter,AB2,DD
float64,cache cache,,0.11707530583488923,inter,AB2,KB
float64,cache cache,,0.22589077595747886,inter,AB2,KL
float64,cache cache,,0.21763607283622655,inter,AB2,KV
float64,cache cache,,0.25129474815860486,inter,AB2,MD
float64,cache cache,,0.1283142321020705,inter,AB2,MM
float64,cache cache,,0.2034784117073325,inter,AB2,RN
float64,cache cache,,0.174506260832613,inter,AB2,SD
float64,cache cache,,0.2778335694877955,inter,AB2,SH
float64,cache cache,,0.21720664785367672,inter,AB2,SV
float64,cache cache,,0.20016946183753126,inter,AB2,UR
float64,cache cache,,0.13077379315557514,inter,AB2,UV
float64,cache cache,,0.15580307931572346,inter,AB2,YC
float64,cache cache,,0.08680259835212167,inter,AG,AN
float64,cache cache,,0.08842627517239854,inter,AG,AR
float64,cache cache,,0.09894592791040357,inter,AG,CB
float64,cache cache,,0.16264595790966319,inter,AG,DD
float64,cache cache,,0.17403571699597675,inter,AG,KB
float64,cache cache,,0.08122440209027804,inter,AG,KL
float64,cache cache,,0.20434174683952788,inter,AG,KV
float64,cache cache,,0.07041286903808441,inter,AG,MD
float64,cache cache,,0.1884497017494865,inter,AG,MM
float64,cache cache,,0.16579603733471415,inter,AG,RN
float64,cache cache,,0.13640990128811348,inter,AG,SD
float64,cache cache,,0.10412088340688175,inter,AG,SH
float64,cache cache,,0.10230705578163835,inter,AG,SV
float64,cache cache,,0.11917621181393734,inter,AG,UR
float64,cache cache,,0.1505705222667102,inter,AG,UV
float64,cache cache,,0.10123818916119354,inter,AG,YC
float64,cache cache,,0.11273146464413542,inter,AN,AR
float64,cache cache,,0.08941325017061197,inter,AN,CB
float64,cache cache,,0.1452369558206621,inter,AN,DD
float64,cache cache,,0.1880228294275934,inter,AN,KB
float64,cache cache,,0.06369324614273264,inter,AN,KL
float64,cache cache,,0.24385048643587814,inter,AN,KV
float64,cache cache,,0.0780759707493699,inter,AN,MD
float64,cache cache,,0.17610080125823901,inter,AN,MM
float64,cache cache,,0.13396671514941938,inter,AN,RN
float64,cache cache,,0.13862126098082217,inter,AN,SD
float64,cache cache,,0.06948456187302932,inter,AN,SH
float64,cache cache,,0.10812119498517081,inter,AN,SV
float64,cache cache,,0.1066881238626518,inter,AN,UR
float64,cache cache,,0.15730010927248606,inter,AN,UV
float64,cache cache,,0.10944136959792583,inter,AN,YC
float64,cache cache,,0.10716302021426549,inter,AR,CB
float64,cache cache,,0.1897155599617224,inter,AR,DD
float64,cache cache,,0.1792046907729743,inter,AR,KB
float64,cache cache,,0.11612296526894472,inter,AR,KL
float64,cache cache,,0.18776542923909179,inter,AR,KV
float64,cache cache,,0.11541669224320583,inter,AR,MD
float64,cache cache,,0.20617603749789537,inter,AR,MM
float64,cache cache,,0.20105162861288173,inter,AR,RN
float64,cache cache,,0.14071359816362983,inter,AR,SD
float64,cache cache,,0.09841764450432244,inter,AR,SH
float64,cache cache,,0.08728704844919699,inter,AR,SV
float64,cache cache,,0.13659447787195755,inter,AR,UR
float64,cache cache,,0.14711674096758764,inter,AR,UV
float64,cache cache,,0.09178667219414749,inter,AR,YC
float64,cache cache,,0.11348453970919115,inter,CB,DD
float64,cache cache,,0.12835740569053933,inter,CB,KB
float64,cache cache,,0.12223802626596925,inter,CB,KL
float64,cache cache,,0.2082596182889742,inter,CB,KV
float64,cache cache,,0.09035868547788872,inter,CB,MD
float64,cache cache,,0.17468055093246804,inter,CB,MM
float64,cache cache,,0.15051973431404642,inter,CB,RN
float64,cache cache,,0.1098754198761216,inter,CB,SD
float64,cache cache,,0.15355378932224517,inter,CB,SH
float64,cache cache,,0.13674821211212784,inter,CB,SV
float64,cache cache,,0.10145146409922179,inter,CB,UR
float64,cache cache,,0.1152196440982135,inter,CB,UV
float64,cache cache,,0.09096154945982082,inter,CB,YC
float64,cache cache,,0.08915760925919525,inter,DD,KB
float64,cache cache,,0.1609886250386433,inter,DD,KL
float64,cache cache,,0.2299914588060583,inter,DD,KV
float64,cache cache,,0.14948279524137587,inter,DD,MD
float64,cache cache,,0.13937123969889142,inter,DD,MM
float64,cache cache,,0.11276475242241679,inter,DD,RN
float64,cache cache,,0.1436476857559421,inter,DD,SD
float64,cache cache,,0.19082304586192944,inter,DD,SH
float64,cache cache,,0.23479083106438026,inter,DD,SV
float64,cache cache,,0.09915184986199499,inter,DD,UR
float64,cache cache,,0.10512707671293964,inter,DD,UV
float64,cache cache,,0.12208445136946522,inter,DD,YC
float64,cache cache,,0.18760138442532515,inter,KB,KL
float64,cache cache,,0.21207640871058397,inter,KB,KV
float64,cache cache,,0.17788221419010286,inter,KB,MD
float64,cache cache,,0.12184264101111097,inter,KB,MM
float64,cache cache,,0.15441083301666825,inter,KB,RN
float64,cache cache,,0.1550598544196149,inter,KB,SD
float64,cache cache,,0.22260645302008986,inter,KB,SH
float64,cache cache,,0.21029339617903164,inter,KB,SV
float64,cache cache,,0.12521902856395728,inter,KB,UR
float64,cache cache,,0.09275774064940812,inter,KB,UV
float64,cache cache,,0.12438972377161561,inter,KB,YC
float64,cache cache,,0.20908748804437594,inter,KL,KV
float64,cache cache,,0.09000691413001138,inter,KL,MD
float64,cache cache,,0.17075750329762363,inter,KL,MM
float64,cache cache,,0.14866894499705507,inter,KL,RN
float64,cache cache,,0.1320845330384095,inter,KL,SD
float64,cache cache,,0.0782054085798346,inter,KL,SH
float64,cache cache,,0.11364334430618883,inter,KL,SV
float64,cache cache,,0.1225589789536462,inter,KL,UR
float64,cache cache,,0.17953926884719174,inter,KL,UV
float64,cache cache,,0.10701084728755539,inter,KL,YC
float64,cache cache,,0.2203531973222348,inter,KV,MD
float64,cache cache,,0.25447131618290975,inter,KV,MM
float64,cache cache,,0.27297050598842487,inter,KV,RN
float64,cache cache,,0.2185703548395973,inter,KV,SD
float64,cache cache,,0.2471369325250592,inter,KV,SH
float64,cache cache,,0.18874902271145166,inter,KV,SV
float64,cache cache,,0.2521765755718003,inter,KV,UR
float64,cache cache,,0.19714578594322352,inter,KV,UV
float64,cache cache,,0.15661654044564566,inter,KV,YC
float64,cache cache,,0.21015999348138015,inter,MD,MM
float64,cache cache,,0.16731883690331228,inter,MD,RN
float64,cache cache,,0.11599584460176471,inter,MD,SD
float64,cache cache,,0.09569320117115132,inter,MD,SH
float64,cache cache,,0.1445467739780959,inter,MD,SV
float64,cache cache,,0.14710079974342904,inter,MD,UR
float64,cache cache,,0.18058403051123129,inter,MD,UV
float64,cache cache,,0.12804070888022545,inter,MD,YC
float64,cache cache,,0.10554020343461323,inter,MM,RN
float64,cache cache,,0.19358686064854946,inter,MM,SD
float64,cache cache,,0.21442928137242134,inter,MM,SH
float64,cache cache,,0.18997219156258982,inter,MM,SV
float64,cache cache,,0.13185051702531725,inter,MM,UR
float64,cache cache,,0.09088151093288754,inter,MM,UV
float64,cache cache,,0.12237341462235085,inter,MM,YC
float64,cache cache,,0.18854624351981564,inter,RN,SD
float64,cache cache,,0.20325922927002849,inter,RN,SH
float64,cache cache,,0.19347365760649382,inter,RN,SV
float64,cache cache,,0.12725515359909623,inter,RN,UR
float64,cache cache,,0.13788283237449672,inter,RN,UV
float64,cache cache,,0.14551689176429183,inter,RN,YC
float64,cache cache,,0.13575965966383507,inter,SD,SH
float64,cache cache,,0.1459262336177536,inter,SD,SV
float64,cache cache,,0.0953462555225616,inter,SD,UR
float64,cache cache,,0.115471657444433,inter,SD,UV
float64,cache cache,,0.09287791186885519,inter,SD,YC
float64,cache cache,,0.11045380654070125,inter,SH,SV
float64,cache cache,,0.1308414489572569,inter,SH,UR
float64,cache cache,,0.19711646639238334,inter,SH,UV
float64,cache cache,,0.12696774219965645,inter,SH,YC
float64,cache cache,,0.14872465648894817,inter,SV,UR
float64,cache cache,,0.16691796685543514,inter,SV,UV
float64,cache cache,,0.09988002633593329,inter,SV,YC
float64,cache cache,,0.07087294718356807,inter,UR,UV
float64,cache cache,,0.06975521987815181,inter,UR,YC
float64,cache cache,,0.06637466960580718,inter,UV,YC
float64,divan,,0.07358681279546364,inter,AB,AB2
float64,divan,,0.20972251975700407,inter,AB,AG
float64,divan,,0.18246259222745198,inter,AB,AN
float64,divan,,0.2966428402031571,inter,AB,AR
